track_id,title,artist,total_artist_pop,total_track_pop,era
1045318,Rockstar,Post Malone,2275.584454085,269.111240497,10
1052469,Wait,Maroon 5,2266.132971528,30.112086999,10
1064962,Pray For Me,The Weeknd,2492.237448241,81.43864089499999,10
1005307,Finesse,Bruno Mars,3067.263908985,136.072296862,10
1076648,Rich & Sad,Post Malone,2275.584454085,6.172296116,10
1076633,Paranoid,Post Malone,2275.584454085,7.1811098,10
1076235,Spoil My Night,Post Malone,2275.584454085,5.140590025,10
1076649,Stay,Post Malone,2275.584454085,4.793688669,10
1076632,Over Now,Post Malone,2275.584454085,2.776376946,10
1076635,Zack And Codeine,Post Malone,2275.584454085,2.966570587,10
1076238,Same Bitches,Post Malone,2275.584454085,3.539339044,10
1076634,Takin' Shots,Post Malone,2275.584454085,1.9803540800000001,10
1073490,Barbie Tingz,Nicki Minaj,2667.072226268,2.545271144,10
1022562,Candy Paint,Post Malone,2275.584454085,2.283124316,10
1007772,I Fall Apart,Post Malone,2275.584454085,75.762875869,10
1071841,Wasted Times,The Weeknd,2492.237448241,2.308007417,10
1071721,Try Me,The Weeknd,2492.237448241,2.387395782,10
1071724,I Was Never There,The Weeknd,2492.237448241,1.252332576,10
1052384,Lemon,Rihanna,3112.877175243,8.324419659,10
1051236,MotorSport,Nicki Minaj,2667.072226268,90.128875683,10
1038820,Plain Jane,Nicki Minaj,2667.072226268,19.849219263,10
1060172,River,Ed Sheeran,1808.760918294,9.997177097,10
1010129,Shape Of You,Ed Sheeran,1808.760918294,373.189682142,10
1053403,End Game,Taylor Swift,2205.850832711,22.461860558,10
1053403,End Game,Ed Sheeran,1808.760918294,22.461860558,10
1063271,Diplomatic Immunity,Drake,5690.765479112,7.546892767999999,10
1043194,The Way Life Goes,Nicki Minaj,2667.072226268,18.089117062,10
1043476,What Lovers Do,Maroon 5,2266.132971528,81.385527737,10
1043748,...Ready For It?,Taylor Swift,2205.850832711,31.451873656,10
1010807,Despacito,Justin Bieber,3475.959119127,278.029598689,10
1004587,That's What I Like,Bruno Mars,3067.263908985,288.84757559999997,10
1042199,Look What You Made Me Do,Taylor Swift,2205.850832711,78.73303296,10
1000996,Congratulations,Post Malone,2275.584454085,145.997324669,10
1028687,Rake It Up,Nicki Minaj,2667.072226268,78.939912332,10
1052453,Call It What You Want,Taylor Swift,2205.850832711,2.236216992,10
1049986,Gorgeous,Taylor Swift,2205.850832711,5.312171008,10
1030325,Wild Thoughts,Rihanna,3112.877175243,136.525241062,10
1039553,Friends,Justin Bieber,3475.959119127,10.202742328,10
1030354,Feels,Katy Perry,1984.773885672,31.040462845,10
1022007,Loyalty.,Rihanna,3112.877175243,19.997900657000002,10
1023943,I'm The One,Justin Bieber,3475.959119127,151.294705765,10
1000584,Versace On The Floor,Bruno Mars,3067.263908985,4.4488385059999995,10
1026729,Swish Swish,Katy Perry,1984.773885672,2.5379474699999998,10
1026729,Swish Swish,Nicki Minaj,2667.072226268,2.5379474699999998,10
1006115,Reminder,The Weeknd,2492.237448241,2.128944719,10
1010133,Castle On The Hill,Ed Sheeran,1808.760918294,47.870492131,10
1029454,2U,Justin Bieber,3475.959119127,17.250096454,10
1018961,Passionfruit,Drake,5690.765479112,44.149609091,10
1015910,Swalla,Nicki Minaj,2667.072226268,14.474593743,10
1032039,Signs,Drake,5690.765479112,1.391896737,10
996408,24K Magic,Bruno Mars,3067.263908985,176.993847292,10
1018630,Portland,Drake,5690.765479112,13.124430317,10
1014903,Cold,Maroon 5,2266.132971528,32.884630704,10
1018636,Gyalchester,Drake,5690.765479112,2.778456846,10
1014082,Chained To The Rhythm,Katy Perry,1984.773885672,47.341949341,10
963164,Love On The Brain,Rihanna,3112.877175243,103.481806049,10
1008850,Both,Drake,5690.765479112,9.730373121,10
1004389,I Feel It Coming,The Weeknd,2492.237448241,102.903270638,10
1007265,I Don't Wanna Live Forever (Fifty Shades Darker),Taylor Swift,2205.850832711,131.449307536,10
1015923,Selfish,Rihanna,3112.877175243,1.3171102430000001,10
1017648,No Frauds,Nicki Minaj,2667.072226268,10.007119996,10
1017648,No Frauds,Drake,5690.765479112,10.007119996,10
999258,Fake Love,Drake,5690.765479112,121.559263981,10
994443,Starboy,The Weeknd,2492.237448241,197.87495927,10
997221,Don't Wanna Know,Maroon 5,2266.132971528,128.330301984,10
1018635,Free Smoke,Drake,5690.765479112,4.843283486,10
1018963,Blem,Drake,5690.765479112,1.418488236,10
1018966,Teenage Fever,Drake,5690.765479112,1.509126112,10
1018633,Sacrifices,Drake,5690.765479112,1.345067582,10
1004588,Party Monster,The Weeknd,2492.237448241,11.123936014,10
988719,Let Me Love You,Justin Bieber,3475.959119127,184.440615931,10
975517,Side To Side,Ariana Grande,2249.722915071,308.997393338,10
975517,Side To Side,Nicki Minaj,2667.072226268,308.997393338,10
1000435,Used To This,Drake,5690.765479112,10.909677261,10
987016,Cold Water,Justin Bieber,3475.959119127,155.33164595099998,10
999259,Sneakin',Drake,5690.765479112,5.036934455,10
987731,Do You Mind,Nicki Minaj,2667.072226268,8.184581994,10
1006116,Six Feet Under,The Weeknd,2492.237448241,1.55930489,10
1005816,Sidewalks,The Weeknd,2492.237448241,2.4508287539999998,10
969628,Come And See Me,Drake,5690.765479112,1.516059386,10
973256,This Is What You Came For,Rihanna,3112.877175243,196.06612410099999,10
963147,Needed Me,Rihanna,3112.877175243,170.071462279,10
970470,One Dance,Drake,5690.765479112,235.869485023,10
973371,Too Good,Drake,5690.765479112,157.147933862,10
973371,Too Good,Rihanna,3112.877175243,157.147933862,10
974590,Into You,Ariana Grande,2249.722915071,53.082864848999996,10
969684,Controlla,Drake,5690.765479112,64.833683793,10
977250,For Free,Drake,5690.765479112,57.513482595,10
964235,Low Life,The Weeknd,2492.237448241,54.137662461,10
962957,Work,Rihanna,3112.877175243,403.595536316,10
962957,Work,Drake,5690.765479112,403.595536316,10
986767,No Shopping,Drake,5690.765479112,1.348368882,10
986255,Rise,Katy Perry,1984.773885672,11.035895372999999,10
953886,Love Yourself,Justin Bieber,3475.959119127,253.452305649,10
970471,Pop Style,Drake,5690.765479112,25.901855321,10
948401,Sorry,Justin Bieber,3475.959119127,234.709420784,10
967455,Dangerous Woman,Ariana Grande,2249.722915071,88.86361517,10
973388,Still Here,Drake,5690.765479112,1.81915697,10
973380,Hype,Drake,5690.765479112,3.943039328,10
973381,Grammys,Drake,5690.765479112,1.6572320019999998,10
972945,6 Inch,The Weeknd,2492.237448241,6.014588334999999,10
963124,Summer Sixteen,Drake,5690.765479112,22.322871626,10
938504,Jumpman,Drake,5690.765479112,117.913558993,10
954257,Company,Justin Bieber,3475.959119127,1.06638987,10
939795,Down In The DM,Nicki Minaj,2667.072226268,39.361978786,10
912840,The Hills,The Weeknd,2492.237448241,273.056168119,10
922654,Hotline Bling,Drake,5690.765479112,206.741531031,10
936068,What Do You Mean?,Justin Bieber,3475.959119127,198.260071698,10
897922,White Iverson,Post Malone,2275.584454085,52.224751383,10
936077,In The Night,The Weeknd,2492.237448241,60.290253733,10
913436,Can't Feel My Face,The Weeknd,2492.237448241,227.489086978,10
866460,Wildest Dreams,Taylor Swift,2205.850832711,114.50389409099999,10
864376,Out Of The Woods,Taylor Swift,2205.850832711,6.55843855,10
868081,Uptown Funk!,Bruno Mars,3067.263908985,360.646071973,10
938506,Big Rings,Drake,5690.765479112,1.802982962,10
951367,Focus,Ariana Grande,2249.722915071,33.461502332,10
953015,I'll Show You,Justin Bieber,3475.959119127,10.093373294,10
938843,Lay It All On Me,Ed Sheeran,1808.760918294,1.8928329289999999,10
921013,Where Ya At,Drake,5690.765479112,24.071333471,10
879882,Where Are U Now,Justin Bieber,3475.959119127,121.106131383,10
954253,The Feeling,Justin Bieber,3475.959119127,2.381458474,10
922525,Back To Back,Drake,5690.765479112,16.712556674,10
849903,Photograph,Ed Sheeran,1808.760918294,86.02194893699999,10
849905,Thinking Out Loud,Ed Sheeran,1808.760918294,249.306835063,10
916867,All Eyes On You,Nicki Minaj,2667.072226268,28.348514989999998,10
859093,Sugar,Maroon 5,2266.132971528,214.552298234,10
873795,Earned It (Fifty Shades Of Grey),The Weeknd,2492.237448241,183.624965332,10
866105,Bad Blood,Taylor Swift,2205.850832711,134.964082898,10
917222,R.I.C.O.,Drake,5690.765479112,2.935503769,10
873003,The Night Is Still Young,Nicki Minaj,2667.072226268,8.701944566,10
870130,Hey Mama,Nicki Minaj,2667.072226268,101.227510487,10
883579,B**** Better Have My Money,Rihanna,3112.877175243,58.074070297,10
911033,This Summer's Gonna Hurt...,Maroon 5,2266.132971528,18.842599118,10
856892,Shake It Off,Taylor Swift,2205.850832711,254.894343142,10
866076,Style,Taylor Swift,2205.850832711,105.97548729,10
866075,Blank Space,Taylor Swift,2205.850832711,203.78801811399998,10
878167,Know Yourself,Drake,5690.765479112,1.294495357,10
858411,One Last Time,Ariana Grande,2249.722915071,50.725856873,10
878108,Energy,Drake,5690.765479112,4.8538157900000005,10
876571,Blessings,Drake,5690.765479112,23.404878313,10
872648,Truffle Butter,Nicki Minaj,2667.072226268,106.428247072,10
872648,Truffle Butter,Drake,5690.765479112,106.428247072,10
875779,FourFiveSeconds,Rihanna,3112.877175243,89.216319589,10
872232,Feeling Myself,Nicki Minaj,2667.072226268,2.8478026549999997,10
872258,Throw Sum Mo,Nicki Minaj,2667.072226268,11.677693885,10
866259,Only,Nicki Minaj,2667.072226268,139.901369766,10
866259,Only,Drake,5690.765479112,139.901369766,10
857676,Animals,Maroon 5,2266.132971528,137.826548839,10
858413,Love Me Harder,Ariana Grande,2249.722915071,184.73701862,10
858413,Love Me Harder,The Weeknd,2492.237448241,184.73701862,10
854518,Bang Bang,Ariana Grande,2249.722915071,338.211726372,10
854518,Bang Bang,Nicki Minaj,2667.072226268,338.211726372,10
857373,Tuesday,Drake,5690.765479112,57.08014712,10
848823,Don't,Ed Sheeran,1808.760918294,90.32524345099999,10
851403,"Touchin, Lovin",Nicki Minaj,2667.072226268,4.768966008,10
855172,Anaconda,Nicki Minaj,2667.072226268,88.852845617,10
871383,Make It Rain,Ed Sheeran,1808.760918294,1.534653232,10
847508,0 To 100 / The Catch Up,Drake,5690.765479112,11.85940873,10
851362,Break Free,Ariana Grande,2249.722915071,101.49584364,10
802545,This Is How We Do,Katy Perry,1984.773885672,14.999854399,10
849021,Maps,Maroon 5,2266.132971528,109.727613641,10
842649,Problem,Ariana Grande,2249.722915071,167.714289768,10
797284,Dark Horse,Katy Perry,1984.773885672,283.596031103,10
843670,Believe Me,Drake,5690.765479112,14.727114806,10
845910,Pills N Potions,Nicki Minaj,2667.072226268,10.522952806,10
833296,Sing,Ed Sheeran,1808.760918294,60.754067188,10
802544,Birthday,Katy Perry,1984.773885672,31.592774518,10
812520,Who Do You Love?,Drake,5690.765479112,1.421691538,10
811060,Trophies,Drake,5690.765479112,2.444328293,10
849020,Afire Love,Ed Sheeran,1808.760918294,1.073741824,10
811683,Can't Remember To Forget You,Rihanna,3112.877175243,25.322029102,10
802889,The Monster,Rihanna,3112.877175243,167.429621345,10
790919,Roar,Katy Perry,1984.773885672,210.030995284,10
764578,Young Girls,Bruno Mars,3067.263908985,9.664342017,10
790742,"Hold On, We're Going Home",Drake,5690.765479112,159.242424866,10
800619,Unconditionally,Katy Perry,1984.773885672,41.431656012,10
790320,All Me,Drake,5690.765479112,15.872678398,10
789380,Love More,Nicki Minaj,2667.072226268,34.89077374,10
800617,All That Matters,Justin Bieber,3475.959119127,3.098890941,10
768654,Gorilla,Bruno Mars,3067.263908985,16.2877917,10
797286,Lolly,Justin Bieber,3475.959119127,3.7246129490000004,10
766293,What Now,Rihanna,3112.877175243,3.4734365339999997,10
760391,Red,Taylor Swift,2205.850832711,10.539909912,10
762671,Everything Has Changed,Taylor Swift,2205.850832711,19.368634544,10
762671,Everything Has Changed,Ed Sheeran,1808.760918294,19.368634544,10
802546,Hold Tight,Justin Bieber,3475.959119127,1.934917632,10
802792,Sweeter Than Fiction,Taylor Swift,2205.850832711,1.350125107,10
768655,Treasure,Bruno Mars,3067.263908985,108.611105428,10
799412,Heartbreaker,Justin Bieber,3475.959119127,5.285281792,10
751148,Love Somebody,Maroon 5,2266.132971528,70.866845317,10
798548,Walking On Air,Katy Perry,1984.773885672,1.350125107,10
777510,The Way,Ariana Grande,2249.722915071,102.42716258499999,10
776233,Tapout,Nicki Minaj,2667.072226268,3.822945337,10
765359,Stay,Rihanna,3112.877175243,160.981923429,10
789364,Baby I,Ariana Grande,2249.722915071,3.392673008,10
779415,No New Friends (SFTB Remix),Drake,5690.765479112,5.133983832,10
767682,When I Was Your Man,Bruno Mars,3067.263908985,168.65828478,10
764966,Right Now,Rihanna,3112.877175243,1.16624981,10
771492,Bad,Rihanna,3112.877175243,39.709946448000004,10
772851,Highway Don't Care,Taylor Swift,2205.850832711,26.168835185,10
762676,22,Taylor Swift,2205.850832711,32.747803512,10
749863,Lego House,Ed Sheeran,1808.760918294,2.265854749,10
772600,Started From The Bottom,Drake,5690.765479112,101.26583809099999,10
776836,#thatPOWER,Justin Bieber,3475.959119127,25.542385917,10
761156,I Knew You Were Trouble.,Taylor Swift,2205.850832711,163.82219258,10
769867,Love Me,Drake,5690.765479112,82.834439015,10
765000,Loveeeeeee Song,Rihanna,3112.877175243,1.277758406,10
760049,Locked Out Of Heaven,Bruno Mars,3067.263908985,211.081086206,10
751149,Daylight,Maroon 5,2266.132971528,82.926882163,10
765424,Pour It Up,Rihanna,3112.877175243,32.647336532,10
761918,F**kin Problems,Drake,5690.765479112,74.508161559,10
748645,All Around The World,Justin Bieber,3475.959119127,3.157041209,10
762510,Poetic Justice,Drake,5690.765479112,12.789496587,10
750780,One More Night,Maroon 5,2266.132971528,225.923993654,10
757106,Girl On Fire,Nicki Minaj,2667.072226268,96.63486408,10
749847,Beauty And A Beat,Justin Bieber,3475.959119127,203.81037726399998,10
749847,Beauty And A Beat,Nicki Minaj,2667.072226268,203.81037726399998,10
759536,Diamonds,Rihanna,3112.877175243,166.424902247,10
709881,Wicked Games,The Weeknd,2492.237448241,2.283934822,10
741469,Va Va Voom,Nicki Minaj,2667.072226268,18.129653604,10
729690,The A Team,Ed Sheeran,1808.760918294,56.030146257,10
759537,Begin Again,Taylor Swift,2205.850832711,8.013659206,10
755091,We Are Never Ever Getting Back Together,Taylor Swift,2205.850832711,144.533951117,10
749846,As Long As You Love Me,Justin Bieber,3475.959119127,130.212526089,10
749854,Pop That,Drake,5690.765479112,12.440862871,10
743295,Pound The Alarm,Nicki Minaj,2667.072226268,32.892471327,10
744025,Payphone,Maroon 5,2266.132971528,201.002228264,10
742395,Wide Awake,Katy Perry,1984.773885672,146.59739209399999,10
745821,No Lie,Drake,5690.765479112,33.818324667,10
761905,State Of Grace,Taylor Swift,2205.850832711,5.277319168,10
721919,Where Have You Been,Rihanna,3112.877175243,121.87358702,10
757632,Ronan,Taylor Swift,2205.850832711,5.59734375,10
731897,Starships,Nicki Minaj,2667.072226268,179.821537358,10
743590,Both Of Us,Taylor Swift,2205.850832711,6.0779296679999995,10
741445,Beez In The Trap,Nicki Minaj,2667.072226268,3.24978586,10
741443,Boyfriend,Justin Bieber,3475.959119127,105.126216759,10
731424,Part Of Me,Katy Perry,1984.773885672,105.846709739,10
720007,The Motto,Drake,5690.765479112,115.284396297,10
720986,Take Care,Drake,5690.765479112,223.630308056,10
720986,Take Care,Rihanna,3112.877175243,223.630308056,10
723253,Birthday Cake,Rihanna,3112.877175243,24.384893975,10
714154,We Found Love,Rihanna,3112.877175243,252.207430424,10
735244,Eyes Open,Taylor Swift,2205.850832711,22.392626646,10
748667,Die In Your Arms,Justin Bieber,3475.959119127,4.182178473,10
710364,Turn Me On,Nicki Minaj,2667.072226268,112.50363569699999,10
702054,Moves Like Jagger,Maroon 5,2266.132971528,244.61653604699998,10
717202,"Young, Wild & Free",Bruno Mars,3067.263908985,120.522631326,10
721505,Talk That Talk,Rihanna,3112.877175243,8.360421558,10
726301,Safe & Sound,Taylor Swift,2205.850832711,6.8554680470000005,10
715127,It Will Rain,Bruno Mars,3067.263908985,148.313673811,10
710805,Mirror,Bruno Mars,3067.263908985,5.372135859,10
718200,Princess Of China,Rihanna,3112.877175243,3.879682196,10
720990,Give Me All Your Luvin',Nicki Minaj,2667.072226268,12.582079093,10
670407,Ours,Taylor Swift,2205.850832711,14.469112927000001,10
664087,The One That Got Away,Katy Perry,1984.773885672,111.374287627,10
720984,You Da One,Rihanna,3112.877175243,34.031647705,10
703360,Dance (A$$),Nicki Minaj,2667.072226268,75.078407842,10
732953,Live My Life,Justin Bieber,3475.959119127,3.2768,10
717586,Make Me Proud,Drake,5690.765479112,66.750392788,10
717586,Make Me Proud,Nicki Minaj,2667.072226268,66.750392788,10
707839,Headlines,Drake,5690.765479112,90.643028136,10
676439,Super Bass,Nicki Minaj,2667.072226268,193.363408707,10
709070,She Will,Drake,5690.765479112,49.855491380000004,10
676432,Fly,Nicki Minaj,2667.072226268,52.657248392,10
676432,Fly,Rihanna,3112.877175243,52.657248392,10
718207,Mistletoe,Justin Bieber,3475.959119127,13.511740191,10
516339,Sparks Fly,Taylor Swift,2205.850832711,7.833792937,10
701712,Marvins Room,Drake,5690.765479112,9.418965386,10
675209,Cheers (Drink To That),Rihanna,3112.877175243,53.513345993,10
671024,If This Was A Movie,Taylor Swift,2205.850832711,6.495125419,10
671025,Superman,Taylor Swift,2205.850832711,2.373046875,10
700366,Lighters,Bruno Mars,3067.263908985,111.960068615,10
663559,Last Friday Night (T.G.I.F.),Katy Perry,1984.773885672,134.944444874,10
696837,I'm On One,Drake,5690.765479112,79.260648065,10
691713,Where Them Girls At,Nicki Minaj,2667.072226268,22.808602478,10
663352,E.T.,Katy Perry,1984.773885672,199.78244873,10
666396,The Lazy Song,Bruno Mars,3067.263908985,115.376414712,10
666919,Never Gonna Leave This Bed,Maroon 5,2266.132971528,1.048495655,10
675211,California King Bed,Rihanna,3112.877175243,3.368684618,10
686171,Till The World Ends,Nicki Minaj,2667.072226268,110.934614199,10
669666,Mean,Taylor Swift,2205.850832711,18.562769896,10
670236,The Story Of Us,Taylor Swift,2205.850832711,1.005794205,10
663560,Firework,Katy Perry,1984.773885672,204.748681793,10
987506,S&M,Rihanna,3112.877175243,135.790574875,10
689970,Next To You,Justin Bieber,3475.959119127,2.373224733,10
660203,Just The Way You Are,Bruno Mars,3067.263908985,239.68885652,10
676043,Did It On'em,Nicki Minaj,2667.072226268,1.683272103,10
667121,Grenade,Bruno Mars,3067.263908985,183.835546608,10
674762,Moment 4 Life,Nicki Minaj,2667.072226268,122.488283914,10
674762,Moment 4 Life,Drake,5690.765479112,122.488283914,10
655557,Never Say Never,Justin Bieber,3475.959119127,16.583047329,10
670264,Fall For Your Type,Drake,5690.765479112,1.5380304329999999,10
668838,What's My Name?,Rihanna,3112.877175243,269.199267348,10
668838,What's My Name?,Drake,5690.765479112,269.199267348,10
669403,Back To December,Taylor Swift,2205.850832711,44.592761644,10
664788,Only Girl (In The World),Rihanna,3112.877175243,154.414346438,10
660369,Teenage Dream,Katy Perry,1984.773885672,170.193696414,10
647683,U Smile,Justin Bieber,3475.959119127,2.219031239,10
659543,Aston Martin Music,Drake,5690.765479112,13.517722803,10
659601,Bottoms Up,Nicki Minaj,2667.072226268,127.217919385,10
666400,Right Thru Me,Nicki Minaj,2667.072226268,15.843391605,10
661753,Right Above It,Drake,5690.765479112,56.048411052,10
656265,Love The Way You Lie,Rihanna,3112.877175243,179.896360333,10
661729,Mine,Taylor Swift,2205.850832711,90.425252214,10
664105,Monster,Nicki Minaj,2667.072226268,4.337607648,10
664304,Check It Out,Nicki Minaj,2667.072226268,12.844052352999999,10
656093,Letting Go (Dutty Love),Nicki Minaj,2667.072226268,11.030542055,10
656056,Fancy,Drake,5690.765479112,11.377363146999999,10
652477,California Gurls,Katy Perry,1984.773885672,181.968191193,10
657628,Misery,Maroon 5,2266.132971528,53.52343451,10
661095,2012 (It Ain't The End),Nicki Minaj,2667.072226268,8.978564086,10
666251,Innocent,Taylor Swift,2205.850832711,2.219006624,10
667992,Speak Now,Taylor Swift,2205.850832711,7.508374844,10
653049,Miss Me,Drake,5690.765479112,10.358027005,10
642413,Your Love,Nicki Minaj,2667.072226268,48.677509277,10
667756,Gonorrhea,Drake,5690.765479112,4.251466506,10
646349,Billionaire,Bruno Mars,3067.263908985,123.629091291,10
651707,Find Your Love,Drake,5690.765479112,98.059739028,10
648605,Somebody To Love,Justin Bieber,3475.959119127,16.593617064,10
633052,Nothin' On You,Bruno Mars,3067.263908985,157.880671839,10
645590,Over,Drake,5690.765479112,51.908816527,10
645607,Eenie Meenie,Justin Bieber,3475.959119127,27.647644585000002,10
633021,If We Ever Meet Again,Katy Perry,1984.773885672,7.906637584,10
631827,Rude Boy,Rihanna,3112.877175243,137.482508663,10
643032,My Chick Bad,Nicki Minaj,2667.072226268,56.639394566,10
636715,Lil Freak,Nicki Minaj,2667.072226268,5.644699033,10
640676,Baby,Justin Bieber,3475.959119127,78.49169735,10
628871,Say Something,Drake,5690.765479112,24.603589878,10
640788,Today Was A Fairytale,Taylor Swift,2205.850832711,27.73516871,10
597125,You Belong With Me,Taylor Swift,2205.850832711,33.455839938,10
629669,Hard,Rihanna,3112.877175243,54.360627233,10
615321,Two Is Better Than One,Taylor Swift,2205.850832711,34.175136438,10
618994,Never Let You Go,Justin Bieber,3475.959119127,3.2768168070000003,10
616199,I Invented Sex,Drake,5690.765479112,1.294990855,10
622613,Forever,Drake,5690.765479112,27.959102733,10
623250,Money To Blow,Drake,5690.765479112,8.009181451,10
640792,Stranded (Haiti Mon Amour),Rihanna,3112.877175243,4.438101701,10
618991,One Less Lonely Girl,Justin Bieber,3475.959119127,3.6162242940000002,10
597688,Fifteen,Taylor Swift,2205.850832711,9.49145507,10
628224,Russian Roulette,Rihanna,3112.877175243,1.051778645,10
610853,One Time,Justin Bieber,3475.959119127,8.062992904,10
618989,Run This Town,Rihanna,3112.877175243,4.104566931,10
